model_id,asteroid_id,lambda,beta,period,number,name,designation,reference_id,bibcode,R,R2
3650,2056,209,-19,11.06752,12705.0,,1990 TJ,182,,0.578468,0.738386
3651,2057,38,-20,17.75483,25262.0,,1998 VL14,182,,0.666318,0.903677
3652,2057,234,-19,17.75487,25262.0,,1998 VL14,182,,0.73539,0.905392
3653,2058,75,74,12.20043,7457.0,Veselov,,182,,0.614889,0.655706
3654,2059,21,87,6.40419,50330.0,,2000 CN56,182,,0.473048,0.511035
3655,2060,131,36,14.29706,27222.0,,1999 FR34,182,,0.587496,0.711968
3656,2060,335,76,14.29704,27222.0,,1999 FR34,182,,0.592809,0.740799
3657,2061,256,29,8.78677,9954.0,Brachiosaurus,,182,,0.685877,0.869702
3658,2061,61,50,8.78678,9954.0,Brachiosaurus,,182,,0.677249,0.838679
3659,2062,217,-39,5.73561,209.0,Dido,,182,,0.640264,0.695398
3660,2062,43,-34,5.7356,209.0,Dido,,182,,0.601137,0.656783
3661,2063,137,-52,10.77335,4575.0,Broman,,182,,0.711818,0.830003
3662,2063,310,-65,10.77337,4575.0,Broman,,182,,0.748387,0.85309
3663,2064,246,-35,152.068,13388.0,,1999 AE6,182,,0.631654,0.896686
3664,2064,39,-30,152.06,13388.0,,1999 AE6,182,,0.608723,0.857539
